task_suite_name,exp_name,task_id,task_description,trial_id,init_state_idx,success,episode_steps,declared_num_episode_inferences,observed_inference_rows,declared_rows_match,effective_env_steps_per_inference,policy_ms_first_inference,server_ms_first_inference,policy_ms_mean_per_call,policy_ms_median_per_call,policy_ms_std_per_call,policy_ms_min_per_call,policy_ms_max_per_call,policy_ms_total_episode,server_ms_mean_per_call,server_ms_median_per_call,server_ms_std_per_call,server_ms_min_per_call,server_ms_max_per_call,server_ms_total_episode,policy_ms_mean_per_call_excluding_infer0,policy_ms_total_episode_excluding_infer0,server_ms_mean_per_call_excluding_infer0,server_ms_total_episode_excluding_infer0,source_file
libero_10,acot_libero_long_timing_50,1,put both the cream cheese box and the butter in the basket,26,26,1,243,47,47,1,5.170212765957447,78.05182784795761,84.16230417788029,78.13818086969091,78.13740707933903,0.8912852827655494,76.54523476958275,81.68471232056618,3672.494500875473,83.58841377528424,83.61780270934105,1.1828727470492584,81.28578402101994,87.50340901315212,3928.6554474383593,78.14005810929382,3594.4426730275154,83.57593789696693,3844.493143260479,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_01_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/trial_026.jsonl
libero_10,acot_libero_long_timing_50,1,put both the cream cheese box and the butter in the basket,27,27,1,261,51,51,1,5.117647058823529,79.50019463896751,85.37719585001469,78.29439899354588,78.51870730519295,0.8684216580423303,76.62715762853622,81.34143799543381,3993.0143486708403,83.64982431864037,83.73053930699825,1.3214201914071857,80.68923652172089,88.14701624214649,4266.141040250659,78.27028308063745,3913.5141540318727,83.61527688801289,4180.763844400644,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_01_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/trial_027.jsonl
libero_10,acot_libero_long_timing_50,1,put both the cream cheese box and the butter in the basket,28,28,1,248,48,48,1,5.166666666666667,79.68941889703274,85.26292443275452,78.41250575923671,78.63291632384062,1.1048179485363538,76.61263644695282,83.70908722281456,3763.8002764433622,83.83076696190983,83.73389020562172,1.3062440150428272,81.70133084058762,89.0935119241476,4023.876814171672,78.38533739460276,3684.1108575463295,83.80029552635995,3938.6138897389174,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_01_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/trial_028.jsonl
libero_10,acot_libero_long_timing_50,1,put both the cream cheese box and the butter in the basket,29,29,1,263,51,51,1,5.1568627450980395,79.66169156134129,85.59914119541645,78.3217889713306,78.42762395739555,0.8641391284520547,76.86072774231434,81.57702349126339,3994.411237537861,83.66131022864697,83.54803547263145,1.0465732975096016,81.48705773055553,87.14678883552551,4266.7268216609955,78.29499091953039,3914.7495459765196,83.62255360931158,4181.127680465579,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_01_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/trial_029.jsonl
libero_10,acot_libero_long_timing_50,1,put both the cream cheese box and the butter in the basket,30,30,1,242,47,47,1,5.148936170212766,79.57836426794529,85.87335236370564,78.24243343573936,78.39465141296387,0.7566784857408422,76.66218653321266,79.65622842311859,3677.3943714797497,83.61253471292079,83.63509178161621,1.1024976918563414,81.54713548719883,85.87335236370564,3929.7891315072775,78.21339146112618,3597.8160072118044,83.56338650312112,3843.915779143572,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_01_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/trial_030.jsonl
libero_10,acot_libero_long_timing_50,1,put both the cream cheese box and the butter in the basket,31,31,1,242,47,47,1,5.148936170212766,79.1829451918602,84.02977511286736,78.14834508648578,78.03821749985218,0.7394287706919819,77.13843882083893,79.80579882860184,3672.9722190648317,83.5922555007199,83.84466171264648,1.1331479511613762,81.68286643922329,85.84323897957802,3928.8360085338354,78.1258537798472,3593.7892738729715,83.58274420480366,3844.806233420968,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_01_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/trial_031.jsonl
libero_10,acot_libero_long_timing_50,1,put both the cream cheese box and the butter in the basket,32,32,1,262,51,51,1,5.137254901960785,80.0983551889658,86.66517026722431,78.3777834080598,78.32694426178932,1.1094113548861664,76.93669758737087,84.53835919499397,3997.2669538110495,83.6794450148648,83.44423398375511,1.39872980188868,81.54726959764957,89.49529379606247,4267.651695758104,78.34337197244167,3917.1685986220837,83.6197305098176,4180.98652549088,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_01_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/trial_032.jsonl
libero_10,acot_libero_long_timing_50,1,put both the cream cheese box and the butter in the basket,33,33,1,367,72,72,1,5.097222222222222,79.82253842055798,85.79827472567558,78.23948802736898,78.43656931072474,0.8607176507720066,76.73541828989983,81.6523227840662,5633.243137970567,83.54838339922328,83.69945455342531,1.2945343870584216,81.11555688083172,87.54362538456917,6015.483604744077,78.21719154295786,5553.420599550009,83.51669478899157,5929.685330018401,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_01_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/trial_033.jsonl
libero_10,acot_libero_long_timing_50,1,put both the cream cheese box and the butter in the basket,34,34,1,257,50,50,1,5.14,79.6670913696289,85.69234423339367,78.42123530805111,78.49323377013206,1.0638440691476594,76.72380283474922,81.72979578375816,3921.0617654025555,84.0964088961482,83.86933989822865,1.8854210871741626,79.76710796356201,89.99982848763466,4204.82044480741,78.39580967414136,3841.3946740329266,84.06383878722482,4119.128100574017,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_01_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/trial_034.jsonl
libero_10,acot_libero_long_timing_50,1,put both the cream cheese box and the butter in the basket,35,35,1,241,47,47,1,5.127659574468085,79.99679632484913,84.02295969426632,78.39914720426215,78.4122385084629,0.9198913465748784,76.60486176609993,82.27497152984142,3684.759918600321,83.54268092265788,83.5394412279129,0.918893315682172,81.72497898340225,85.57074144482613,3926.5060033649206,78.3644157016407,3604.7631222754717,83.53224007979684,3842.4830436706543,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_01_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/trial_035.jsonl
libero_10,acot_libero_long_timing_50,1,put both the cream cheese box and the butter in the basket,36,36,1,272,53,53,1,5.132075471698113,78.59798334538937,84.21317301690578,78.27839416996488,78.38512770831585,0.7182808220768464,77.07751728594303,80.45589551329613,4148.754891008139,83.69958551846585,83.63098837435246,1.1375056008290743,81.65701851248741,87.81339228153229,4436.07803247869,78.27224822428364,4070.1569076627493,83.68970883580354,4351.864859461784,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_01_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/trial_036.jsonl
libero_10,acot_libero_long_timing_50,1,put both the cream cheese box and the butter in the basket,37,37,1,248,48,48,1,5.166666666666667,78.25879938900471,84.18378233909607,78.2129898822556,78.44516821205616,0.6883615947465568,76.82574726641178,79.22369986772537,3754.2235143482685,83.59021189001699,83.63816514611244,1.0700785270513105,80.79052530229092,86.65578439831734,4012.3301707208157,78.21201521189923,3675.964714959264,83.57758273152595,3928.1463883817196,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_01_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/trial_037.jsonl
libero_10,acot_libero_long_timing_50,1,put both the cream cheese box and the butter in the basket,38,38,1,233,45,45,1,5.177777777777778,79.90091666579247,86.25139109790325,78.34085586170356,78.3973690122366,1.1290024934137233,76.737180352211,83.9791651815176,3525.33851377666,83.70354995131493,83.71886797249317,1.4971796628450065,81.67196251451969,90.16625210642815,3766.6597478091717,78.3053999343379,3445.4375971108675,83.64564447071065,3680.4083567112684,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_01_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/trial_038.jsonl
libero_10,acot_libero_long_timing_50,1,put both the cream cheese box and the butter in the basket,39,39,1,263,51,51,1,5.1568627450980395,78.2750453799963,83.11578072607517,78.41451466083527,78.5105936229229,0.7512981736110924,76.96669176220894,79.68465983867645,3999.1402477025986,83.88079713810893,83.97783897817135,1.1574479203341022,81.98786154389381,86.4624734967947,4277.920654043555,78.41730404645205,3920.8652023226023,83.8960974663496,4194.80487331748,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_01_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/trial_039.jsonl
libero_10,acot_libero_long_timing_50,1,put both the cream cheese box and the butter in the basket,40,40,1,246,48,48,1,5.125,78.26376333832741,83.60214158892632,78.20415337725233,78.20829749107361,0.73976959498588,76.69025100767612,80.54214343428612,3753.7993621081114,83.55549909174442,83.49780086427927,1.085613074281831,81.47251233458519,87.12037280201912,4010.6639564037323,78.20288508020818,3675.535598769784,83.55450669818737,3927.061814814806,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_01_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/trial_040.jsonl
libero_10,acot_libero_long_timing_50,1,put both the cream cheese box and the butter in the basket,41,41,1,262,51,51,1,5.137254901960785,77.65153236687183,83.82276445627213,78.18440526869952,78.15528847277164,0.6422526929405131,77.11041159927845,79.98591661453247,3987.4046687036753,83.51949967590033,83.50148424506187,0.9284261740198769,81.28164149820805,85.56055463850498,4259.494483470917,78.19506272673607,3909.7531363368034,83.51343438029289,4175.671719014645,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_01_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/trial_041.jsonl
libero_10,acot_libero_long_timing_50,1,put both the cream cheese box and the butter in the basket,42,42,1,244,47,47,1,5.191489361702128,78.33370007574558,83.18832702934742,78.24001425599798,78.33370007574558,0.7749119143859613,76.67500711977482,80.54507337510586,3677.280670031905,83.64381070466752,83.30196142196655,1.386578747916319,81.85108937323093,90.57101234793663,3931.2591031193733,78.2379776077426,3598.9469699561596,83.65371252369621,3848.070776090026,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_01_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/trial_042.jsonl
libero_10,acot_libero_long_timing_50,1,put both the cream cheese box and the butter in the basket,43,43,1,250,49,49,1,5.1020408163265305,80.02965524792671,85.31812950968742,78.23534313665361,78.1734474003315,1.2685129554832444,76.83124765753746,85.2355845272541,3833.531813696027,83.83745072903682,83.68993923068047,1.512418816987365,81.74068294465542,91.52309969067574,4108.035085722804,78.19796163433541,3753.5021584481,83.80660325443993,4022.7169562131166,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_01_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/trial_043.jsonl
libero_10,acot_libero_long_timing_50,1,put both the cream cheese box and the butter in the basket,44,44,1,269,52,52,1,5.173076923076923,78.26189696788788,82.9782672226429,78.37697924472965,78.47689930349588,0.8061314025660175,76.87484472990036,80.62534034252167,4075.6029207259417,83.83853858909927,83.79204012453556,1.2972641938800338,81.59200102090836,89.41259235143661,4359.6040066331625,78.37923575996184,3997.341023758054,83.85540665510823,4276.62573941052,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_01_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/trial_044.jsonl
libero_10,acot_libero_long_timing_50,1,put both the cream cheese box and the butter in the basket,45,45,1,594,117,117,1,5.076923076923077,78.24887707829475,83.92749540507793,78.2093639111417,78.20313237607479,1.0355747438091532,76.51136256754398,82.3549684137106,9150.495577603579,83.69270522688699,83.82694609463215,1.6730576583710373,81.06073923408985,92.36500598490238,9792.046511545777,78.20902328039038,9072.246700525284,83.69068117362671,9708.1190161407,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_01_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/trial_045.jsonl
libero_10,acot_libero_long_timing_50,1,put both the cream cheese box and the butter in the basket,46,46,1,306,60,60,1,5.1,78.77631299197674,83.90839211642742,78.65062480171521,78.71022168546915,1.085480620768744,76.85774005949497,83.90776067972183,4719.037488102913,83.94317893932264,84.02283675968647,1.3762467712937347,81.06822893023491,88.82220648229122,5036.590736359358,78.64849449340569,4640.261175110936,83.94376854649035,4952.68234424293,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_01_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/trial_046.jsonl
libero_10,acot_libero_long_timing_50,1,put both the cream cheese box and the butter in the basket,47,47,1,288,56,56,1,5.142857142857143,78.78303527832031,84.63604375720024,78.15887925348112,78.2619183883071,0.6971798573120722,76.56189054250717,79.4831532984972,4376.8972381949425,83.43887838002827,83.42904690653086,1.0403421965316082,81.3444871455431,85.32708697021008,4672.577189281583,78.1475309621204,4298.114202916622,83.41711173680696,4587.941145524383,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_01_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/trial_047.jsonl
libero_10,acot_libero_long_timing_50,1,put both the cream cheese box and the butter in the basket,48,48,1,250,49,49,1,5.1020408163265305,79.87789437174797,86.55203878879547,78.11783866158554,78.09986546635628,1.0370759731179569,76.36219449341297,81.0979325324297,3827.7740944176912,83.51568444346896,83.66075716912746,1.2535503326794848,81.30721189081669,86.55203878879547,4092.2685377299786,78.08117083429049,3747.8962000459433,83.45242706127465,4005.716498941183,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_01_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/trial_048.jsonl
libero_10,acot_libero_long_timing_50,1,put both the cream cheese box and the butter in the basket,49,49,1,264,51,51,1,5.176470588235294,79.29598912596703,85.40879935026169,77.89908871785099,77.6540394872427,0.9578556801427297,76.30705647170544,79.78211902081966,3972.8535246104,83.49147753096095,83.2830760627985,1.2301082045046194,81.65053650736809,86.82752400636673,4258.065354079008,77.87115070968866,3893.557535484433,83.45313109457493,4172.656554728746,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_01_put_both_the_cream_cheese_box_and_the_butter_in_the_basket/trial_049.jsonl
libero_10,acot_libero_long_timing_50,2,turn on the stove and put the moka pot on it,0,0,1,234,45,45,1,5.2,79.86872270703316,85.56941337883472,78.42789002590709,78.38990539312363,0.9139789243980565,76.81355997920036,80.69763332605362,3529.255051165819,83.77128148244486,83.71378108859062,1.3807195522048414,80.63421957194805,86.35416068136692,3769.707666710019,78.39514382860877,3449.386328458786,83.73041484843601,3684.1382533311844,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_02_turn_on_the_stove_and_put_the_moka_pot_on_it/trial_000.jsonl
libero_10,acot_libero_long_timing_50,2,turn on the stove and put the moka pot on it,1,1,1,264,51,51,1,5.176470588235294,79.73153330385685,84.85540002584457,78.06618902467045,77.98154093325138,1.0130228717407266,76.5500906854868,82.0575300604105,3981.375640258193,83.79871310556636,83.69587361812592,1.8601161984442134,79.8951406031847,90.36077558994293,4273.734368383884,78.03288213908672,3901.644106954336,83.7775793671608,4188.87896835804,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_02_turn_on_the_stove_and_put_the_moka_pot_on_it/trial_001.jsonl
libero_10,acot_libero_long_timing_50,2,turn on the stove and put the moka pot on it,2,2,1,237,46,46,1,5.1521739130434785,79.55961301922798,84.52077209949493,77.96730574868296,77.93824095278978,0.8294798542613607,76.35413855314255,79.55961301922798,3586.496064439416,83.41293385171372,83.68747308850288,0.9814915170475014,81.57474920153618,85.02638526260853,3836.994957178831,77.93192114267084,3506.936451420188,83.38831522398524,3752.474185079336,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_02_turn_on_the_stove_and_put_the_moka_pot_on_it/trial_002.jsonl
libero_10,acot_libero_long_timing_50,2,turn on the stove and put the moka pot on it,3,3,1,269,52,52,1,5.173076923076923,78.50314863026142,84.44023504853249,78.08514569814389,78.18768825381994,0.7953925382976537,76.25004462897778,80.01592382788658,4060.427576303482,83.42689848863162,83.30062963068485,0.8845229976015411,81.3304204493761,84.89402011036873,4338.198721408844,78.07694956222001,3981.9244276732206,83.40702914431984,4253.7584863603115,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_02_turn_on_the_stove_and_put_the_moka_pot_on_it/trial_003.jsonl
libero_10,acot_libero_long_timing_50,2,turn on the stove and put the moka pot on it,4,4,1,256,50,50,1,5.12,80.34052699804306,86.2486120313406,78.11832435429096,78.16053740680218,0.8346237979589229,76.74802280962467,80.34052699804306,3905.916217714548,83.6153044551611,83.64089671522379,1.3349132502928591,81.00977540016174,86.33373491466045,4180.765222758055,78.07297327992868,3825.575690716505,83.56156348421865,4094.516610726714,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_02_turn_on_the_stove_and_put_the_moka_pot_on_it/trial_004.jsonl
libero_10,acot_libero_long_timing_50,2,turn on the stove and put the moka pot on it,5,5,1,237,46,46,1,5.1521739130434785,79.98346351087093,85.12051217257977,77.81661670331074,77.87224557250738,0.9685925617298264,76.23990066349506,80.42298629879951,3579.564368352294,83.3381134611757,83.32410734146833,1.4006488149768443,81.12536370754242,88.21533247828484,3833.5532192140818,77.76846455203162,3499.580904841423,83.29850460092227,3748.432707041502,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_02_turn_on_the_stove_and_put_the_moka_pot_on_it/trial_005.jsonl
libero_10,acot_libero_long_timing_50,2,turn on the stove and put the moka pot on it,6,6,1,262,51,51,1,5.137254901960785,78.72368022799492,83.77710916101933,77.83035437266032,77.88830436766148,0.9301779116936999,76.51676051318645,81.72598294913769,3969.3480730056763,83.10430997288695,83.05506594479084,1.1145181059930869,81.39175176620483,86.78099699318409,4238.319808617234,77.81248785555363,3890.6243927776814,83.0908539891243,4154.542699456215,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_02_turn_on_the_stove_and_put_the_moka_pot_on_it/trial_006.jsonl
libero_10,acot_libero_long_timing_50,2,turn on the stove and put the moka pot on it,7,7,1,294,57,57,1,5.157894736842105,78.43950018286705,84.66282486915588,77.50873427772731,77.37036794424057,0.8058451233189722,76.23014226555824,80.74195124208927,4417.997853830457,82.82632158513655,82.72342011332512,1.1109395590528237,79.3941468000412,86.26014180481434,4721.100330352783,77.49211345799267,4339.55835364759,82.7935268836362,4636.437505483627,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_02_turn_on_the_stove_and_put_the_moka_pot_on_it/trial_007.jsonl
libero_10,acot_libero_long_timing_50,2,turn on the stove and put the moka pot on it,8,8,1,258,50,50,1,5.16,79.21670749783516,84.65512469410896,77.89579104632139,77.79926154762506,0.9932738109358196,76.44195854663849,81.46738819777966,3894.7895523160696,83.44774018973112,83.18458311259747,1.5240013719900596,81.32408186793327,88.389215990901,4172.387009486556,77.86883356771907,3815.5728448182344,83.42309968964177,4087.731884792447,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_02_turn_on_the_stove_and_put_the_moka_pot_on_it/trial_008.jsonl
libero_10,acot_libero_long_timing_50,2,turn on the stove and put the moka pot on it,9,9,1,225,44,44,1,5.113636363636363,79.64056730270386,85.36054007709026,78.05899445983496,78.19977588951588,0.9292491654000584,76.36767253279686,80.96916601061821,3434.5957562327385,83.3631436848505,83.43663811683655,1.3350063883432346,79.60272021591663,85.6698714196682,3667.978322133422,78.02221369604732,3354.9551889300346,83.3166926059612,3582.6177820563316,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_02_turn_on_the_stove_and_put_the_moka_pot_on_it/trial_009.jsonl
libero_10,acot_libero_long_timing_50,2,turn on the stove and put the moka pot on it,10,10,1,226,44,44,1,5.136363636363637,79.92647774517536,84.93486233055592,78.17217136140574,78.30005511641502,0.831401575062475,76.84445567429066,79.92647774517536,3439.5755399018526,83.64218642765826,83.74653290957212,1.104176475042457,81.1285525560379,86.5351278334856,3680.256202816963,78.13137353852738,3359.6490621566772,83.61212419735831,3595.3213404864073,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_02_turn_on_the_stove_and_put_the_moka_pot_on_it/trial_010.jsonl
libero_10,acot_libero_long_timing_50,2,turn on the stove and put the moka pot on it,11,11,1,225,44,44,1,5.113636363636363,78.82201857864857,83.7852917611599,77.83575944433159,78.0043387785554,0.8236085488947362,76.32766291499138,79.25251126289368,3424.7734155505896,82.94882968237454,83.15776661038399,1.126116891538148,80.38989827036858,84.8583560436964,3649.74850602448,77.81282318539398,3345.951396971941,82.92937707589117,3565.96321426332,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_02_turn_on_the_stove_and_put_the_moka_pot_on_it/trial_011.jsonl
libero_10,acot_libero_long_timing_50,2,turn on the stove and put the moka pot on it,12,12,1,489,96,96,1,5.09375,79.82421666383743,86.49434708058834,77.73281369979183,77.66925450414419,1.1599435551499089,76.20760053396225,85.40588058531284,7462.350115180016,83.1659272662364,83.13219342380762,1.5514508789502297,79.39141988754272,91.83749929070473,7983.929017558694,77.71079893174924,7382.525898516178,83.13089126819058,7897.4346704781055,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_02_turn_on_the_stove_and_put_the_moka_pot_on_it/trial_012.jsonl
libero_10,acot_libero_long_timing_50,2,turn on the stove and put the moka pot on it,13,13,1,234,45,45,1,5.2,78.5706639289856,83.46924930810928,77.9400551898612,78.11310142278671,0.733829060282948,76.34893618524075,79.42701689898968,3507.3024835437536,83.31686829527219,83.43952521681786,1.1446098081847953,81.07613027095795,85.79166792333126,3749.2590732872486,77.9257231730629,3428.731819614768,83.31340509043498,3665.7898239791393,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_02_turn_on_the_stove_and_put_the_moka_pot_on_it/trial_013.jsonl
libero_10,acot_libero_long_timing_50,2,turn on the stove and put the moka pot on it,14,14,1,260,51,51,1,5.098039215686274,78.69065925478935,84.16356518864632,77.82589837762654,77.71407999098301,0.892018571496551,76.57663337886333,80.6279182434082,3969.120817258954,83.31897190096332,83.48047360777855,1.1010347958609947,81.21447078883648,85.92690341174603,4249.267566949129,77.8086031600833,3890.4301580041647,83.30208003520966,4165.104001760483,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_02_turn_on_the_stove_and_put_the_moka_pot_on_it/trial_014.jsonl
libero_10,acot_libero_long_timing_50,2,turn on the stove and put the moka pot on it,15,15,1,253,49,49,1,5.163265306122449,79.69813607633114,85.63226275146008,77.72029464950367,77.68573239445686,0.7402308612170776,76.6633190214634,79.69813607633114,3808.29443782568,83.17762263575379,83.37333798408508,1.4457114042787471,79.90792021155357,87.33783662319183,4075.7035091519356,77.6790896197781,3728.5963017493486,83.1264843000099,3990.0712464004755,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_02_turn_on_the_stove_and_put_the_moka_pot_on_it/trial_015.jsonl
libero_10,acot_libero_long_timing_50,2,turn on the stove and put the moka pot on it,16,16,1,251,49,49,1,5.122448979591836,78.79546098411083,84.24348756670952,77.77816007788084,78.01925018429756,0.7138446999734038,76.35355181992054,79.20362614095211,3811.129843816161,83.32929611966318,83.4809560328722,1.040965386618247,80.95612190663815,85.31507663428783,4083.135509863496,77.75696630900104,3732.3343828320503,83.31025046451639,3998.8920222967863,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_02_turn_on_the_stove_and_put_the_moka_pot_on_it/trial_016.jsonl
libero_10,acot_libero_long_timing_50,2,turn on the stove and put the moka pot on it,17,17,1,257,50,50,1,5.14,79.04269360005856,85.01015976071358,77.57589969784021,77.8867332264781,0.7815696172256553,76.29787549376488,79.04269360005856,3878.7949848920107,83.1106024980545,83.2590814679861,1.2034757968425591,81.19693398475647,85.75945161283016,4155.530124902725,77.54596512840719,3799.752291291952,83.07183602330636,4070.5199651420116,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_02_turn_on_the_stove_and_put_the_moka_pot_on_it/trial_017.jsonl
libero_10,acot_libero_long_timing_50,2,turn on the stove and put the moka pot on it,18,18,1,287,56,56,1,5.125,78.1308077275753,83.1858180463314,77.26881526676672,77.18659285455942,0.8394525069049342,75.81920735538006,78.76992598176003,4327.053654938936,82.7363791675972,82.53300376236439,1.2327739033659195,80.64665086567402,85.27005836367607,4633.237233385444,77.25314267657019,4248.922847211361,82.72820755162023,4550.051415339112,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_02_turn_on_the_stove_and_put_the_moka_pot_on_it/trial_018.jsonl
libero_10,acot_libero_long_timing_50,2,turn on the stove and put the moka pot on it,19,19,1,232,45,45,1,5.155555555555556,77.56992056965828,83.03316496312618,77.36474681231711,77.50664465129375,0.7748492056069276,75.91109164059162,78.73366214334965,3481.41360655427,82.80118592083454,82.87116885185242,1.0985254200819208,80.70529252290726,85.39130352437496,3726.0533664375544,77.36008377237754,3403.8436859846115,82.79591366987337,3643.020201474428,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_02_turn_on_the_stove_and_put_the_moka_pot_on_it/trial_019.jsonl
libero_10,acot_libero_long_timing_50,2,turn on the stove and put the moka pot on it,20,20,1,258,50,50,1,5.16,78.27625051140785,83.51743966341019,77.57466841489077,77.599061653018,0.789333298621135,76.2743391096592,79.4836301356554,3878.7334207445383,83.14611729234457,83.13249237835407,1.1464823122418626,81.13176561892033,86.86457574367523,4157.3058646172285,77.56035041292103,3800.4571702331305,83.13853928477181,4073.7884249538183,/Users/kongyue/Downloads/libero_long_timing_logs/aligned_eval/acot_libero_long_timing_50/libero_10/episodes/task_02_turn_on_the_stove_and_put_the_moka_pot_on_it/trial_020.jsonl
